id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename
RS-MM-001020,"Bower","Frederick Orpen","Dixon","Henry Horatio",1946-12-04,"4 December 1946","","","MM/16/44, Royal Society","","","RS-MM-001020.xml"
RS-LP-001020,"Parsons","James","Birch","Thomas",1764-11-03,"3 November 1764","","","L&P/4/239, Royal Society","","","RS-LP-001020.xml"
RS-MM-001021,"Airy","George Biddell","Robinson","Thomas Romney",1865-04-28,"28 April 1865","","","MM/16/46, Royal Society","","","RS-MM-001021.xml"
RS-LP-001021,"Brady","Terence","Birch","Thomas",1763-08-16,"16 August 1763","","","L&P/4/240/1, Royal Society","","","RS-LP-001021.xml"
RS-MM-001022,"Stokes","George Gabriel","Stokes","George Gabriel",1878-08-14,"14 August 1878","","","MM/16/47, Royal Society","","","RS-MM-001022.xml"
RS-LP-001022,"Messier","Charles","","",1765-01-07,"7 January 1765","","","L&P/4/244, Royal Society","","","RS-LP-001022.xml"
RS-MM-001023,"Stokes","George Gabriel","Stokes","George Gabriel",1878-09-09,"9 September 1878","","","MM/16/48, Royal Society","","","RS-MM-001023.xml"
RS-LP-001023,"","","Chandler","Samuel",1765-01-01,"1765","","","L&P/4/245, Royal Society","","","RS-LP-001023.xml"
RS-MM-001024,"Stokes","George Gabriel","Stokes","George Gabriel",1878-09-13,"13 September 1878","","","MM/16/49, Royal Society","","","RS-MM-001024.xml"
RS-LP-001024,"Gilbert","Thomas","Royal Society","",1764-09-22,"22 September 1764","","","L&P/4/246, Royal Society","","","RS-LP-001024.xml"
RS-MM-001025,"Stokes","George Gabriel","Stokes","George Gabriel",1878-09-18,"18 September 1878","","","MM/16/50, Royal Society","","","RS-MM-001025.xml"
RS-LP-001025,"Seassarius","Augustinus","Royal Society","",1764-09-25,"25 September 1764","","","L&P/4/249, Royal Society","","","RS-LP-001025.xml"
RS-MM-001026,"Challis","James","Taylor","C",1879-05-06,"6 May 1879","","","MM/16/51, Royal Society","","","RS-MM-001026.xml"
RS-LP-001026,"Vignola","De","Royal Society","",1765-02-09,"9 February 1765","","","L&P/4/250, Royal Society","","","RS-LP-001026.xml"
RS-MM-001027,"Geikie","Archibald","Marr","John Edward",1899-02-21,"21 February 1899","","","MM/16/52, Royal Society","","","RS-MM-001027.xml"
RS-LP-001027,"G Maria della Torre","","Birch","Thomas",1765-01-29,"29 January 1765","","","L&P/4/252, Royal Society","","","RS-LP-001027.xml"
RS-LP-001028,"Spry","Edward","Douglas","James",1765-02-28,"28 February 1765","","","L&P/4/253, Royal Society","","","RS-LP-001028.xml"
RS-MM-001028,"Heaviside","Oliver","Darwin","George Howard",1898-02-28,"28 February 1898","","","MM/16/53, Royal Society","","","RS-MM-001028.xml"
RS-LP-001029,"Edwards","George","Collinson","Peter",1765-03-01,"1 March 1765","","","L&P/4/255, Royal Society","","","RS-LP-001029.xml"
RS-MM-001029,"Huxley","Thomas Henry","Stokes","George Gabriel",1881-07-14,"14 July 1881","","","MM/16/54, Royal Society","","","RS-MM-001029.xml"
RS-MM-001030,"Huggins","William","","",1865-06-13,"13 June 1865","","","MM/16/55, Royal Society","","","RS-MM-001030.xml"
RS-LP-001030,"Costa","Emanuel Mendes da","Collinson","Peter",1765-02-25,"25 February 1765","","","L&P/4/257, Royal Society","","","RS-LP-001030.xml"
RS-MM-001031,"Maxwell","James Clerk","Niven","William Davidson",1874-01-01,"c.1874-1875","","","MM/16/56, Royal Society","","","RS-MM-001031.xml"
RS-LP-001031,"Hardy","S","Maud","John",1765-03-07,"7 March 1765","","","L&P/4/259, Royal Society","","","RS-LP-001031.xml"
RS-MM-001032,"Stokes","George Gabriel","Maxwell","James Clerk",1879-09-02,"2 September 1879","","","MM/16/57, Royal Society","","","RS-MM-001032.xml"
RS-LP-001032,"Miguel","Joseph","Royal Society","",1765-01-01,"1765","","","L&P/4/260, Royal Society","","","RS-LP-001032.xml"
RS-MM-001033,"Halliburton","William Dobinson","Halliburton","Prof WD",1904-05-11,"11 May 1904","","","MM/16/59, Royal Society","","","RS-MM-001033.xml"
RS-LP-001033,"Holmes","C","Douglas","James",1765-03-12,"12 March 1765","","","L&P/4/261, Royal Society","","","RS-LP-001033.xml"
RS-MM-001034,"Halliburton","William Dobinson","Halliburton","Prof WD",1904-05-12,"12 May 1904","","","MM/16/60, Royal Society","","","RS-MM-001034.xml"
RS-LP-001034,"Wilson","Benjamin","Delaval","Edward Hussey",1765-05-02,"2 May 1765","","","L&P/4/262, Royal Society","","","RS-LP-001034.xml"
RS-MM-001035,"Lodge","Oliver Joseph","Harrison","RWF",1904-03-25,"25 March 1904","","","MM/16/61, Royal Society","","","RS-MM-001035.xml"
RS-LP-001035,"Webb","Charles","Parker","George",1765-04-20,"20 April 1765","","","L&P/4/264, Royal Society","","","RS-LP-001035.xml"
RS-MM-001036,"Larmor","Joseph","Harrison","RWF",1904-01-04,"4 January 1904","","","MM/16/62, Royal Society","","","RS-MM-001036.xml"
RS-LP-001036,"Clairault","A C","Bevis","John",1765-04-10,"10 April 1765","","","L&P/4/265, Royal Society","","","RS-LP-001036.xml"
RS-MM-001037,"Langley","John Newport","Secretary of the Society","",1904-05-24,"24 May 1904","","","MM/16/64, Royal Society","","","RS-MM-001037.xml"
RS-LP-001037,"Hamilton","Hugh","Dodgson","Charles",1765-03-05,"5 March 1765","","","L&P/4/267, Royal Society","","","RS-LP-001037.xml"
RS-LP-001038,"Gale","Benjamin","Huxham","John",1763-01-01,"1763","","","L&P/4/268, Royal Society","","","RS-LP-001038.xml"
RS-MM-001038,"Thiselton-Dyer","William Turner","Geikie","Archibald",1905-01-15,"15 January 1905","","","MM/16/65, Royal Society","","","RS-MM-001038.xml"
RS-LP-001039,"Gale","Benjamin","Huxham","John",1765-01-01,"1765","","","L&P/4/270, Royal Society","","","RS-LP-001039.xml"
RS-MM-001039,"Geikie","Archibald","Thiselton-Dyer","William Turner",1905-01-20,"20 January 1905","","","MM/16/66, Royal Society","","","RS-MM-001039.xml"
RS-LP-001040,"Brownrigg","William","Royal Society","",1765-05-18,"18 May 1765","","","L&P/4/271/1, Royal Society","","","RS-LP-001040.xml"
RS-MM-001040,"Geikie","Archibald","Brunton","Thomas Lauder",1906-10-30,"30 October 1906","","","MM/16/67, Royal Society","","","RS-MM-001040.xml"
RS-LP-001041,"Hope","John","Pringle","John",1765-09-24,"24 September 1765","","","L&P/4/274, Royal Society","","","RS-LP-001041.xml"
RS-MM-001041,"Geikie","Archibald","Brunton","Thomas Lauder",1906-10-04,"4 October 1906","","","MM/16/68, Royal Society","","","RS-MM-001041.xml"
RS-LP-001042,"Eyles-Stiles","Francis Haskins","Wray","Daniel",1765-01-01,"1765","","","L&P/4/276, Royal Society","","","RS-LP-001042.xml"
RS-MM-001042,"Evans","Arthur John","Dawkins","William Boyd",1911-11-30,"30 November 1911","","","MM/16/69, Royal Society","","","RS-MM-001042.xml"
RS-LP-001043,"Colebrooke","Josiah","Birch","Thomas",1765-10-31,"31 October 1765","","","L&P/4/277, Royal Society","","","RS-LP-001043.xml"
RS-MM-001043,"Evans","Arthur John","Dawkins","W B",1911-12-14,"14 December 1911","","","MM/16/70, Royal Society","","","RS-MM-001043.xml"
RS-LP-001044,"Eyles-Stiles","Francis Haskins","Wray","Daniel",1765-01-01,"1765","","","L&P/4/278, Royal Society","","","RS-LP-001044.xml"
RS-MM-001044,"Evans","Arthur John","Dawkins","W B",1912-01-19,"19 January 1912","","","MM/16/71, Royal Society","","","RS-MM-001044.xml"
RS-LP-001045,"Ferguson","James","Birch","Thomas",1765-11-08,"8 November 1765","","","L&P/4/279, Royal Society","","","RS-LP-001045.xml"
RS-MM-001045,"Evans","Arthur John","Dawkins","W B",1915-12-27,"27 December 1915","","","MM/16/72, Royal Society","","","RS-MM-001045.xml"
RS-LP-001046,"A","B","Royal Society","",1765-11-12,"12 November 1765","","","L&P/4/281, Royal Society","","","RS-LP-001046.xml"
RS-MM-001046,"Evans","Arthur John","Dawkins","W B",1918-10-25,"25 October 1918","","","MM/16/73, Royal Society","","","RS-MM-001046.xml"
RS-LP-001047,"","","","",1765-05-01,"1 May 1765","","","L&P/4/283, Royal Society","","","RS-LP-001047.xml"
RS-MM-001047,"Evans","Arthur John","Dawkins","William Boyd",1922-06-03,"3 June 1922","","","MM/16/74, Royal Society","","","RS-MM-001047.xml"
RS-MM-001048,"Evans","Arthur John","Dawkins","William Boyd",1923-06-26,"26 June 1923","","","MM/16/75, Royal Society","","","RS-MM-001048.xml"
RS-LP-001048,"Eyles-Stiles","Francis Haskins","Wray","Daniel",1761-12-29,"29 December 1761","","","L&P/4/287, Royal Society","","","RS-LP-001048.xml"
RS-MM-001049,"Evans","Arthur John","Dawkins","William Boyd",1923-01-01,"c.1923","","","MM/16/76, Royal Society","","","RS-MM-001049.xml"
RS-LP-001049,"Jean Hyacinthe de Magellan","","Royal Society","",1765-06-06,"6 June 1765","","","L&P/4/288/1, Royal Society","","","RS-LP-001049.xml"
RS-LP-001050,"Ellis","John","Solander","Daniel Charles",1765-01-01,"1765","","","L&P/4/290, Royal Society","","","RS-LP-001050.xml"
RS-MM-001050,"Evans","Arthur John","Dawkins","William Boyd",1923-09-15,"15 September 1923","","","MM/16/77, Royal Society","","","RS-MM-001050.xml"
RS-LP-001051,"Magellan","John Hyacinth de","Costa","Emanuel Mendes da",1766-01-09,"9 January 1766","","","L&P/4/292, Royal Society","","","RS-LP-001051.xml"
RS-MM-001051,"Evans","Arthur John","Dawkins","William Boyd",1923-09-22,"22 September 1923","","","MM/16/78, Royal Society","","","RS-MM-001051.xml"
RS-LP-001052,"Harmer","Thomas","Royal Society","",1764-10-05,"5 October 1764","","","L&P/4/294, Royal Society","","","RS-LP-001052.xml"
RS-MM-001052,"Evans","Arthur John","Dawkins","William Boyd",1923-10-04,"4 October 1923","","","MM/16/79, Royal Society","","","RS-MM-001052.xml"
RS-LP-001053,"Layard","Daniel Peter","Heberden","William",1765-11-15,"15 November 1765","","","L&P/4/297, Royal Society","","","RS-LP-001053.xml"
RS-MM-001053,"Evans","Arthur John","Dawkins","William Boyd",1923-10-23,"23 October 1923","","","MM/16/80, Royal Society","","","RS-MM-001053.xml"
RS-LP-001054,"Morris","Michael","Morris","Michael",1765-11-12,"12 November 1765","","","L&P/4/298, Royal Society","","","RS-LP-001054.xml"
RS-MM-001054,"Evans","Arthur John","Dawkins","William Boyd",1925-02-23,"23 February 1925","","","MM/16/81, Royal Society","","","RS-MM-001054.xml"
RS-LP-001055,"","","Douglas","James",1766-01-28,"28 January 1766","","","L&P/4/299, Royal Society","","","RS-LP-001055.xml"
RS-MM-001055,"Evans","Arthur John","Dawkins","William Boyd",1925-09-12,"12 September 1925","","","MM/16/82, Royal Society","","","RS-MM-001055.xml"
RS-LP-001056,"Beccaria","Giovanni Battista","Birch","Thomas",1766-01-01,"1766","","","L&P/4/300, Royal Society","","","RS-LP-001056.xml"
RS-MM-001056,"Evans","Arthur John","Dawkins","Lady",1925-09-21,"21 September 1925","","","MM/16/83, Royal Society","","","RS-MM-001056.xml"
RS-LP-001057,"Luloss","Johan","Morton","Charles",1765-11-05,"5 November 1765","","","L&P/4/301, Royal Society","","","RS-LP-001057.xml"
RS-MM-001057,"Evans","Arthur John","Dawkins","Lady",1925-10-26,"26 October 1925","","","MM/16/84, Royal Society","","","RS-MM-001057.xml"
RS-MM-001058,"Evans","Arthur John","Dawkins","William Boyd",1925-12-28,"28 December 1925","","","MM/16/85, Royal Society","","","RS-MM-001058.xml"
RS-LP-001058,"Swinton","John","Birch","Thomas",1765-12-07,"7 December 1765","","","L&P/4/302, Royal Society","","","RS-LP-001058.xml"
RS-MM-001059,"Evans","Arthur John","Dawkins","William Boyd",1926-12-26,"26 December 1926","","","MM/16/86, Royal Society","","","RS-MM-001059.xml"
RS-LP-001059,"Bowles","William","Royal Society","",1766-01-01,"1766","","","L&P/4/303/1, Royal Society","","","RS-LP-001059.xml"
RS-MM-001060,"Evans","Arthur John","Dawkins","William Boyd",1927-06-21,"21 June 1927","","","MM/16/87, Royal Society","","","RS-MM-001060.xml"
RS-LP-001060,"Parsons","James","Douglas","James",1766-01-01,"1766","","","L&P/4/304, Royal Society","","","RS-LP-001060.xml"
RS-MM-001061,"Evans","Arthur John","Dawkins","Lady",1927-10-22,"22 October 1927","","","MM/16/88, Royal Society","","","RS-MM-001061.xml"
RS-LP-001061,"Borlase","William","Costa","Emanuel Mendes da",1765-12-12,"12 December 1765","","","L&P/4/306, Royal Society","","","RS-LP-001061.xml"
RS-MM-001062,"Evans","Arthur John","Dawkins","William Boyd",1927-12-24,"24 December 1927","","","MM/16/89, Royal Society","","","RS-MM-001062.xml"
RS-LP-001062,"Huxham","John","Watson","William",1766-01-01,"1766","","","L&P/4/307, Royal Society","","","RS-LP-001062.xml"
RS-MM-001063,"Evans","Arthur John","Dawkins","William Boyd",1928-12-27,"27 December 1928","","","MM/16/90, Royal Society","","","RS-MM-001063.xml"
RS-LP-001063,"Pyefinch","Henry","Birch","Thomas",1766-01-01,"1766","","","L&P/4/308, Royal Society","","","RS-LP-001063.xml"
RS-MM-001064,"Evans","Arthur John","Dawkins","Lady",1929-09-23,"23 September 1929","","","MM/16/91, Royal Society","","","RS-MM-001064.xml"
RS-LP-001064,"Montagu","Edward Wortley","Watson","William",1766-01-01,"1766","","","L&P/4/309, Royal Society","","","RS-LP-001064.xml"
RS-MM-001065,"Evans","Arthur John","Dawkins","Lady",1931-07-21,"21 July 1931","","","MM/16/92, Royal Society","","","RS-MM-001065.xml"
RS-LP-001065,"Messier","Charles","Royal Society","",1766-03-11,"11 March 1766","","","L&P/4/310, Royal Society","","","RS-LP-001065.xml"
RS-MM-001066,"Evans","Arthur John","Dawkins","Lady",1931-07-31,"31 July 1931","","","MM/16/93, Royal Society","","","RS-MM-001066.xml"
RS-LP-001066,"Huxham","John","Royal Society","",1765-07-06,"6 July 1765","","","L&P/4/311, Royal Society","","","RS-LP-001066.xml"
RS-MM-001067,"Evans","Arthur John","Dawkins","Lady",1931-08-12,"12 August 1931","","","MM/16/94, Royal Society","","","RS-MM-001067.xml"
RS-LP-001067,"Farish","J","Douglas","James",1766-01-30,"30 January 1766","","","L&P/4/314, Royal Society","","","RS-LP-001067.xml"
RS-LP-001068,"Wilmer","J","Watson","William",1766-04-04,"4 April 1766","","","L&P/4/315, Royal Society","","","RS-LP-001068.xml"
RS-MM-001068,"Evans","Arthur John","Dawkins","Lady",1931-10-03,"3 October 1931","","","MM/16/95, Royal Society","","","RS-MM-001068.xml"
RS-LP-001069,"Bryce","Alexander","Douglas","James",1766-04-11,"11 April 1766","","","L&P/4/316, Royal Society","","","RS-LP-001069.xml"
RS-MM-001069,"Evans","Arthur John","Dawkins","Lady",1931-12-24,"24 December 1931","","","MM/16/96, Royal Society","","","RS-MM-001069.xml"
RS-MM-001070,"Evans","Arthur John","Dawkins","Lady",1932-02-06,"6 February 1932","","","MM/16/97, Royal Society","","","RS-MM-001070.xml"
RS-LP-001070,"Messier","Charles","Royal Society","",1766-04-10,"10 April 1766","","","L&P/4/322, Royal Society","","","RS-LP-001070.xml"
RS-MM-001071,"Evans","Arthur John","Dawkins","Lady",1932-08-30,"30 August 1932","","","MM/16/98, Royal Society","","","RS-MM-001071.xml"
RS-LP-001071,"Beccaria","Giovanni Battista","Royal Society","",1766-01-01,"1766","","","L&P/4/324/1, Royal Society","","","RS-LP-001071.xml"
RS-MM-001072,"Evans","Arthur John","Dawkins","Lady",1933-01-22,"22 January 1933","","","MM/16/99, Royal Society","","","RS-MM-001072.xml"
RS-LP-001072,"Wilmer","J","Watson","William",1766-03-11,"11 March 1766","","","L&P/4/326, Royal Society","","","RS-LP-001072.xml"
RS-MM-001073,"Evans","Arthur John","Dawkins","Lady",1933-02-06,"6 February 1933","","","MM/16/100, Royal Society","","","RS-MM-001073.xml"
RS-LP-001073,"Lyttelton","Charles","Royal Society","",1766-05-06,"6 May 1766","","","L&P/4/327/1, Royal Society","","","RS-LP-001073.xml"
RS-MM-001074,"Biot","Jean Baptiste","Blagden","Charles",1816-04-29,"29 April 1816","","","MM/16/101, Royal Society","","","RS-MM-001074.xml"
RS-LP-001074,"","","","",1766-05-08,"8 May 1766","","","L&P/4/328, Royal Society","","","RS-LP-001074.xml"
RS-MM-001075,"Banks","Joseph","Banks","Joseph",1797-10-17,"17 October 1797","","","MM/16/103, Royal Society","","","RS-MM-001075.xml"
RS-LP-001075,"Magellan","John Hyacinth de","Maty","Matthew",1766-05-12,"12 May 1766","","","L&P/4/329, Royal Society","","","RS-LP-001075.xml"
RS-MM-001076,"Sherrington","Charles Scott","Head","Henry",1918-09-23,"23 September 1918","","","MM/16/108, Royal Society","","","RS-MM-001076.xml"
RS-LP-001076,"Limbourg","John Philip de","Royal Society","",1766-01-01,"1766","","","L&P/4/330/1, Royal Society","","","RS-LP-001076.xml"
RS-MM-001077,"Hardy","William Bate","Anderson","Hugh Kerr",1925-01-28,"28 January 1925","","","MM/16/111, Royal Society","","","RS-MM-001077.xml"
RS-LP-001077,"Carlisle","George","Lyttelton","Charles",1766-04-13,"13 April 1766","","","L&P/4/331/1, Royal Society","","","RS-LP-001077.xml"
RS-LP-001078,"Pallas","Peter Simon","Collinson","Peter",1764-10-20,"20 October 1764","","","L&P/4/333, Royal Society","","","RS-LP-001078.xml"
RS-MM-001078,"Ashworth","James Hartley","Hardy","William Bate",1925-01-31,"31 January 1925","","","MM/16/112, Royal Society","","","RS-MM-001078.xml"
RS-LP-001079,"Bryce","Alexander","Douglas","James",1766-05-13,"13 May 1766","","","L&P/4/338, Royal Society","","","RS-LP-001079.xml"
RS-MM-001079,"Hardy","William Bate","Bateson","William",1925-01-26,"26 January 1925","","","MM/16/113, Royal Society","","","RS-MM-001079.xml"
RS-LP-001080,"Ferguson","James","Morton","Charles",1766-03-23,"23 March 1766","","","L&P/4/340/1, Royal Society","","","RS-LP-001080.xml"
RS-MM-001080,"Hardy","William Bate","Bourne","Gilbert Charles",1925-01-27,"27 January 1925","","","MM/16/114, Royal Society","","","RS-MM-001080.xml"
RS-LP-001081,"Cassini de Thury","Cesar Francois","Maty","Matthew",1766-06-21,"21 June 1766","","","L&P/4/342, Royal Society","","","RS-LP-001081.xml"
RS-MM-001081,"Hardy","William Bate","Bower","Frederick Orpen",1925-01-27,"27 January 1925","","","MM/16/115, Royal Society","","","RS-MM-001081.xml"
RS-LP-001082,"Bergman","Thorbern Olaf","Royal Society","",1766-01-01,"1766","","","L&P/4/344/1, Royal Society","","","RS-LP-001082.xml"
RS-MM-001082,"Hardy","William Bate","Gardiner","John Stanley",1925-01-26,"26 January 1925","","","MM/16/116, Royal Society","","","RS-MM-001082.xml"
RS-LP-001083,"Mallet","Fredericus","Royal Society","",1765-11-27,"27 November 1765","","","L&P/4/345, Royal Society","","","RS-LP-001083.xml"
RS-MM-001083,"Hardy","William Bate","Harmer","Sidney Frederic",1925-01-25,"25 January 1925","","","MM/16/117, Royal Society","","","RS-MM-001083.xml"
RS-LP-001084,"Ferguson","James","Douglas","James",1766-11-20,"20 November 1766","","","L&P/4/346, Royal Society","","","RS-LP-001084.xml"
RS-MM-001084,"Hardy","William Bate","Kerr","John Graham",1925-01-26,"26 January 1925","","","MM/16/118, Royal Society","","","RS-MM-001084.xml"
RS-LP-001085,"Croy","Emanuel","Douglas","James",1766-04-09,"9 April 1766","","","L&P/4/348, Royal Society","","","RS-LP-001085.xml"
RS-MM-001085,"Hardy","William Bate","MacBride","Ernest William",1925-01-25,"25 January 1925","","","MM/16/119, Royal Society","","","RS-MM-001085.xml"
RS-LP-001086,"Wargentin","Pehr Wilhelm","Maskelyne","Nevil",1766-07-06,"6 July 1766","","","L&P/4/351, Royal Society","","","RS-LP-001086.xml"
RS-MM-001086,"Hardy","William Bate","Prain","David",1925-02-04,"4 February 1925","","","MM/16/120, Royal Society","","","RS-MM-001086.xml"
RS-LP-001087,"Ellis","John","Douglas","James",1766-01-01,"1766","","","L&P/4/352, Royal Society","","","RS-LP-001087.xml"
RS-MM-001087,"Sabine","Edward","Compton","Spencer Joshua Alwyne",1845-10-24,"24 October 1845","","","MM/16/123, Royal Society","","","RS-MM-001087.xml"
RS-MM-001088,"Herschel","John Frederick William","Harris","William Snow",1851-11-26,"26 November 1851","","","MM/16/124, Royal Society","","","RS-MM-001088.xml"
RS-LP-001088,"Swinton","John","Douglas","James",1766-06-20,"20 June 1766","","","L&P/4/354, Royal Society","","","RS-LP-001088.xml"
RS-MM-001089,"Herschel","John Frederick William","Murchison","Roderick Impey",1850-02-11,"11 February 1850","","","MM/16/126, Royal Society","","","RS-MM-001089.xml"
RS-LP-001089,"Mitchell","George","Royal Society","",1767-01-07,"7 January 1767","","","L&P/4/358/1, Royal Society","","","RS-LP-001089.xml"
RS-LP-001090,"Frisi","Paolo","Morton","Charles",1766-10-17,"17 October 1766","","","L&P/4/365, Royal Society","","","RS-LP-001090.xml"
RS-MM-001090,"Herschel","John Frederick William","Murchison","Roderick Impey",1850-03-01,"1 March 1850","","","MM/16/127, Royal Society","","","RS-MM-001090.xml"
